# Starting Date: Wed Jan 22 18:12:20 AEDT 2020
# Termination Date: Wed Jan 22 18:12:36 AEDT 2020
# Time Used: 00:17
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-F-O2-/option2
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-F-O2-/option2/CeO2-08.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17733.9039711290 	 53	 	 0.004355 NO	 	 0.001244 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17735.3906447060 	 22	 	 0.005084 NO	 	 0.001262 NO	 	 0.053757 NO	 	 0.007737 NO	           0.125
 	 3 	 -17735.3907633490 	 21	 	 0.005803 NO	 	 0.001328 NO	 	 0.048189 NO	 	 0.007737 NO	           0.125
 	 4 	 -17735.3912997680 	 12	 	 0.004185 NO	 	 0.001089 NO	 	 0.099407 NO	 	 0.015475 NO	           0.250
 	 5 	 -17735.3921343510 	 13	 	 0.004123 NO	 	 0.000897 NO	 	 0.116473 NO	 	 0.015475 NO	           0.250
 	 6 	 -17735.3926920060 	 14	 	 0.003206 NO	 	 0.000864 NO	 	 0.078899 NO	 	 0.015475 NO	           0.250
 	 7 	 -17735.3928384350 	 13	 	 0.002925 NO	 	 0.000845 NO	 	 0.103029 NO	 	 0.015475 NO	           0.250
 	 8 	 -17735.3929464280 	 14	 	 0.004048 NO	 	 0.000900 NO	 	 0.022688 NO	 	 0.003869 NO	           0.062
 	 9 	 -17735.3931367470 	 12	 	 0.003474 NO	 	 0.000831 NO	 	 0.037665 NO	 	 0.007737 NO	           0.125
 	 10 	 -17735.3935068240 	 12	 	 0.002337 NO	 	 0.000544 NO	 	 0.041236 NO	 	 0.007737 NO	           0.125
 	 11 	 -17735.3936778570 	 14	 	 0.002187 NO	 	 0.000465 NO	 	 0.074000 NO	 	 0.007737 NO	           0.125
 	 12 	 -17735.3938169930 	 14	 	 0.002377 NO	 	 0.000465 NO	 	 0.050806 NO	 	 0.007737 NO	           0.125
 	 13 	 -17735.3939493240 	 14	 	 0.002246 NO	 	 0.000433 NO	 	 0.039400 NO	 	 0.007737 NO	           0.125
 	 14 	 -17735.3939973730 	 12	 	 0.002191 NO	 	 0.000456 NO	 	 0.045967 NO	 	 0.007737 NO	           0.125
 	 15 	 -17735.3940917680 	 13	 	 0.002174 NO	 	 0.000445 NO	 	 0.032924 NO	 	 0.007737 NO	           0.125
 	 16 	 -17735.3942154060 	 13	 	 0.001981 NO	 	 0.000320 NO	 	 0.080758 NO	 	 0.015475 NO	           0.250
 	 17 	 -17735.3942253080 	 14	 	 0.001948 NO	 	 0.000433 NO	 	 0.022751 NO	 	 0.003869 NO	           0.062
 	 18 	 -17735.3943369310 	 9	 	 0.001386 NO	 	 0.000362 NO	 	 0.038634 NO	 	 0.007737 NO	           0.125
 	 19 	 -17735.3944527100 	 10	 	 0.002021 NO	 	 0.000264 YES	 	 0.044800 NO	 	 0.007737 NO	           0.125
 	 20 	 -17735.3944998170 	 16	 	 0.001835 NO	 	 0.000290 YES	 	 0.040601 NO	 	 0.007737 NO	           0.125
 	 21 	 -17735.3945421700 	 12	 	 0.001621 NO	 	 0.000301 NO	 	 0.041768 NO	 	 0.007737 NO	           0.125
 	 22 	 -17735.3945704450 	 10	 	 0.001305 NO	 	 0.000298 YES	 	 0.043497 NO	 	 0.007737 NO	           0.125
 	 23 	 -17735.3946130560 	 12	 	 0.001163 NO	 	 0.000299 YES	 	 0.037328 NO	 	 0.007737 NO	           0.125
 	 24 	 -17735.3946542400 	 12	 	 0.001432 NO	 	 0.000280 YES	 	 0.040476 NO	 	 0.007737 NO	           0.125
 	 25 	 -17735.3946838300 	 19	 	 0.001395 NO	 	 0.000305 NO	 	 0.040324 NO	 	 0.007737 NO	           0.125
 	 26 	 -17735.3946913210 	 9	 	 0.001334 NO	 	 0.000311 NO	 	 0.010772 NO	 	 0.001934 NO	           0.031
 	 27 	 -17735.3947347610 	 13	 	 0.000846 NO	 	 0.000209 YES	 	 0.020061 NO	 	 0.003869 NO	           0.062
 	 28 	 -17735.3947593870 	 7	 	 0.000675 NO	 	 0.000163 YES	 	 0.022258 NO	 	 0.003869 NO	           0.062
 	 29 	 -17735.3947777510 	 9	 	 0.000717 NO	 	 0.000136 YES	 	 0.020549 NO	 	 0.003869 NO	           0.062
 	 30 	 -17735.3947915670 	 12	 	 0.000696 NO	 	 0.000152 YES	 	 0.035915 NO	 	 0.007737 NO	           0.125
 	 31 	 -17735.3948037780 	 17	 	 0.001385 NO	 	 0.000247 YES	 	 0.044693 NO	 	 0.007737 NO	           0.125
 	 32 	 -17735.3948337150 	 16	 	 0.000936 NO	 	 0.000206 YES	 	 0.072526 NO	 	 0.015475 NO	           0.250
xxx 	 33 	 -17735.3947880390 	 27	 	 0.000936 NO	 	 0.000206 YES	 	 0.018406 NO	 	 0.003869 NO	           0.062
# Done!
