# File Starting Date: 09 02 2020 TIME 22:52:50.4
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-H2O2/option2
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-UF-H2O2/option2/CeO2-03.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17733.9131878230 	 15	 	 0.008514 NO	 	 0.002044 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17735.3981859420 	 14	 	 0.008618 NO	 	 0.001680 NO	 	 0.205538 NO	 	 0.030949 NO	           0.500
xxx 	 3 	 -17735.3980625460 	 18	 	 0.008618 NO	 	 0.001680 NO	 	 0.048376 NO	 	 0.007737 NO	           0.125
 	 4 	 -17735.3984937570 	 22	 	 0.007267 NO	 	 0.001469 NO	 	 0.036497 NO	 	 0.007737 NO	           0.125
 	 5 	 -17735.3992722600 	 16	 	 0.005432 NO	 	 0.001472 NO	 	 0.104599 NO	 	 0.015475 NO	           0.250
 	 6 	 -17735.4002241430 	 12	 	 0.004940 NO	 	 0.000985 NO	 	 0.077477 NO	 	 0.015475 NO	           0.250
 	 7 	 -17735.4005600110 	 15	 	 0.011371 NO	 	 0.001636 NO	 	 0.088392 NO	 	 0.015475 NO	           0.250
 	 8 	 -17735.4011149820 	 14	 	 0.009219 NO	 	 0.001484 NO	 	 0.100652 NO	 	 0.015475 NO	           0.250
 	 9 	 -17735.4016162960 	 15	 	 0.006983 NO	 	 0.001583 NO	 	 0.090198 NO	 	 0.015475 NO	           0.250
 	 10 	 -17735.4019455640 	 15	 	 0.006720 NO	 	 0.001308 NO	 	 0.118284 NO	 	 0.015475 NO	           0.250
 	 11 	 -17735.4025024850 	 14	 	 0.005252 NO	 	 0.001251 NO	 	 0.220905 NO	 	 0.030949 NO	           0.500
xxx 	 12 	 -17735.4024802930 	 16	 	 0.005252 NO	 	 0.001251 NO	 	 0.061011 NO	 	 0.007737 NO	           0.125
 	 13 	 -17735.4028754750 	 14	 	 0.005162 NO	 	 0.001193 NO	 	 0.073280 NO	 	 0.007737 NO	           0.125
 	 14 	 -17735.4030515020 	 13	 	 0.003819 NO	 	 0.000801 NO	 	 0.042106 NO	 	 0.007737 NO	           0.125
 	 15 	 -17735.4033984110 	 15	 	 0.005631 NO	 	 0.001135 NO	 	 0.078609 NO	 	 0.015475 NO	           0.250
 	 16 	 -17735.4037636980 	 13	 	 0.005303 NO	 	 0.000846 NO	 	 0.126344 NO	 	 0.015475 NO	           0.250
 	 17 	 -17735.4038958220 	 15	 	 0.005727 NO	 	 0.001137 NO	 	 0.108321 NO	 	 0.015475 NO	           0.250
xxx 	 18 	 -17735.4038638560 	 14	 	 0.005727 NO	 	 0.001137 NO	 	 0.027146 NO	 	 0.003869 NO	           0.062
 	 19 	 -17735.4040115110 	 13	 	 0.005345 NO	 	 0.001114 NO	 	 0.049805 NO	 	 0.007737 NO	           0.125
 	 20 	 -17735.4042334420 	 11	 	 0.004315 NO	 	 0.000849 NO	 	 0.091193 NO	 	 0.015475 NO	           0.250
 	 21 	 -17735.4044991930 	 12	 	 0.005168 NO	 	 0.000951 NO	 	 0.079961 NO	 	 0.015475 NO	           0.250
 	 22 	 -17735.4046890920 	 8	 	 0.003218 NO	 	 0.000703 NO	 	 0.081200 NO	 	 0.015475 NO	           0.250
 	 23 	 -17735.4047472430 	 8	 	 0.003989 NO	 	 0.000877 NO	 	 0.023463 NO	 	 0.003869 NO	           0.062
 	 24 	 -17735.4049334240 	 6	 	 0.003049 NO	 	 0.000612 NO	 	 0.065486 NO	 	 0.007737 NO	           0.125
 	 25 	 -17735.4050231510 	 8	 	 0.004669 NO	 	 0.000819 NO	 	 0.036422 NO	 	 0.007737 NO	           0.125
 	 26 	 -17735.4051563320 	 7	 	 0.002981 NO	 	 0.000631 NO	 	 0.052749 NO	 	 0.007737 NO	           0.125
