# Starting Date: Sun Dec 15 23:26:52 AEDT 2019
# Termination Date: Sun Dec 15 23:26:55 AEDT 2019
# Time Used: 00:03
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-F-H2O2/option2
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/H3O+-OV-F-H2O2/option2/CeO2-01.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17734.9556297550 	 569	 	 0.055497 NO	 	 0.009868 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17736.4637854550 	 11	 	 0.049268 NO	 	 0.008809 NO	 	 0.286280 NO	 	 0.061199 NO	           1.000
 	 3 	 -17736.4919605070 	 36	 	 0.031998 NO	 	 0.006203 NO	 	 0.566796 NO	 	 0.061199 NO	           1.000
 	 4 	 -17736.5036193760 	 24	 	 0.018394 NO	 	 0.004340 NO	 	 0.445147 NO	 	 0.061199 NO	           1.000
 	 5 	 -17736.5179294860 	 21	 	 0.025370 NO	 	 0.004355 NO	 	 0.565739 NO	 	 0.061199 NO	           1.000
 	 6 	 -17736.5192280970 	 13	 	 0.028563 NO	 	 0.004578 NO	 	 0.170593 NO	 	 0.015300 NO	           0.250
 	 7 	 -17736.5225137580 	 138	 	 0.016130 NO	 	 0.003551 NO	 	 0.191589 NO	 	 0.030600 NO	           0.500
 	 8 	 -17736.5236276530 	 11	 	 0.035500 NO	 	 0.004244 NO	 	 0.218833 NO	 	 0.030600 NO	           0.500
 	 9 	 -17736.5267761280 	 26	 	 0.013216 NO	 	 0.002692 NO	 	 0.333071 NO	 	 0.030600 NO	           0.500
 	 10 	 -17736.5296935840 	 24	 	 0.014022 NO	 	 0.002526 NO	 	 0.151886 NO	 	 0.030600 NO	           0.500
 	 11 	 -17736.5317716440 	 25	 	 0.009075 NO	 	 0.002112 NO	 	 0.280470 NO	 	 0.030600 NO	           0.500
 	 12 	 -17736.5324028350 	 24	 	 0.009249 NO	 	 0.002078 NO	 	 0.055399 NO	 	 0.007650 NO	           0.125
 	 13 	 -17736.5332693740 	 25	 	 0.009692 NO	 	 0.001987 NO	 	 0.091254 NO	 	 0.015300 NO	           0.250
 	 14 	 -17736.5351814520 	 24	 	 0.007036 NO	 	 0.001785 NO	 	 0.212427 NO	 	 0.030600 NO	           0.500
 	 15 	 -17736.5354408420 	 26	 	 0.013777 NO	 	 0.002176 NO	 	 0.046356 NO	 	 0.007650 NO	           0.125
 	 16 	 -17736.5358865280 	 24	 	 0.011321 NO	 	 0.002132 NO	 	 0.038551 NO	 	 0.007650 NO	           0.125
 	 17 	 -17736.5369118600 	 26	 	 0.009564 NO	 	 0.001639 NO	 	 0.109365 NO	 	 0.015300 NO	           0.250
 	 18 	 -17736.5371344630 	 24	 	 0.011302 NO	 	 0.002145 NO	 	 0.065033 NO	 	 0.015300 NO	           0.250
 	 19 	 -17736.5379682100 	 27	 	 0.009294 NO	 	 0.001491 NO	 	 0.137140 NO	 	 0.015300 NO	           0.250
xxx 	 20 	 -17736.5378020430 	 24	 	 0.009294 NO	 	 0.001491 NO	 	 0.029194 NO	 	 0.003825 NO	           0.062
 	 21 	 -17736.5380682960 	 27	 	 0.009045 NO	 	 0.001461 NO	 	 0.017380 NO	 	 0.003825 NO	           0.062
xxx 	 22 	 -17736.5380466810 	 24	 	 0.009045 NO	 	 0.001461 NO	 	 0.004293 NO	 	 0.000956 YES	           0.016
 	 23 	 -17736.5381416270 	 27	 	 0.008349 NO	 	 0.001370 NO	 	 0.003300 NO	 	 0.000956 YES	           0.016
xxx 	 24 	 -17736.5380174120 	 24	 	 0.008349 NO	 	 0.001370 NO	 	 0.000816 YES	 	 0.000239 YES	           0.004
# Done!
