# File Starting Date: 17 12 2019 TIME 05:11:14.1
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-F-H2O2/option2
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/OH--OV-F-H2O2/option2/CeO2-02.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17735.6048470370 	 510	 	 0.014784 NO	 	 0.004222 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17735.6264315210 	 150	 	 0.016132 NO	 	 0.003527 NO	 	 0.342057 NO	 	 0.061898 NO	           1.000
 	 3 	 -17735.6267326150 	 31	 	 0.015801 NO	 	 0.003004 NO	 	 0.076766 NO	 	 0.015475 NO	           0.250
 	 4 	 -17735.6296434340 	 18	 	 0.014735 NO	 	 0.003122 NO	 	 0.237052 NO	 	 0.030949 NO	           0.500
 	 5 	 -17735.6351104480 	 13	 	 0.013316 NO	 	 0.002989 NO	 	 0.514640 NO	 	 0.061898 NO	           1.000
 	 6 	 -17735.6369686340 	 30	 	 0.019598 NO	 	 0.003795 NO	 	 0.101730 NO	 	 0.015475 NO	           0.250
 	 7 	 -17735.6410469530 	 21	 	 0.014633 NO	 	 0.003249 NO	 	 0.202960 NO	 	 0.030949 NO	           0.500
 	 8 	 -17735.6447801540 	 21	 	 0.016960 NO	 	 0.003522 NO	 	 0.191886 NO	 	 0.030949 NO	           0.500
 	 9 	 -17735.6476910260 	 12	 	 0.015912 NO	 	 0.002782 NO	 	 0.201818 NO	 	 0.030949 NO	           0.000
 	 10 	 -17735.6484256710 	 27	 	 0.038762 NO	 	 0.004234 NO	 	 0.053330 NO	 	 0.007737 NO	           0.125
 	 11 	 -17735.6497727270 	 18	 	 0.034601 NO	 	 0.003943 NO	 	 0.078781 NO	 	 0.015475 NO	           0.250
 	 12 	 -17735.6530166580 	 14	 	 0.031643 NO	 	 0.003311 NO	 	 0.223332 NO	 	 0.030949 NO	           0.500
 	 13 	 -17735.6568380540 	 15	 	 0.010173 NO	 	 0.002402 NO	 	 0.255528 NO	 	 0.030949 NO	           0.500
 	 14 	 -17735.6580688230 	 18	 	 0.021110 NO	 	 0.002895 NO	 	 0.163615 NO	 	 0.030949 NO	           0.500
 	 15 	 -17735.6598501150 	 11	 	 0.021044 NO	 	 0.002892 NO	 	 0.156965 NO	 	 0.030949 NO	           0.500
 	 16 	 -17735.6617533640 	 22	 	 0.014770 NO	 	 0.002386 NO	 	 0.268828 NO	 	 0.030949 NO	           0.500
 	 17 	 -17735.6622473320 	 24	 	 0.014544 NO	 	 0.002654 NO	 	 0.060870 NO	 	 0.007737 NO	           0.125
 	 18 	 -17735.6639791640 	 12	 	 0.011189 NO	 	 0.001969 NO	 	 0.082799 NO	 	 0.015475 NO	           0.250
 	 19 	 -17735.6657940920 	 10	 	 0.008145 NO	 	 0.001222 NO	 	 0.080880 NO	 	 0.015475 NO	           0.250
 	 20 	 -17735.6665947150 	 6	 	 0.005836 NO	 	 0.001196 NO	 	 0.082818 NO	 	 0.015475 NO	           0.250
 	 21 	 -17735.6675261240 	 7	 	 0.006886 NO	 	 0.001107 NO	 	 0.153557 NO	 	 0.030949 NO	           0.500
 	 22 	 -17735.6676419020 	 14	 	 0.008199 NO	 	 0.001406 NO	 	 0.052114 NO	 	 0.007737 NO	           0.125
 	 23 	 -17735.6680484820 	 12	 	 0.008795 NO	 	 0.001424 NO	 	 0.106147 NO	 	 0.015475 NO	           0.250
 	 24 	 -17735.6685918510 	 13	 	 0.004051 NO	 	 0.001039 NO	 	 0.114634 NO	 	 0.015475 NO	           0.250
 	 25 	 -17735.6688550190 	 14	 	 0.006088 NO	 	 0.001011 NO	 	 0.069285 NO	 	 0.015475 NO	           0.250
 	 26 	 -17735.6691414280 	 12	 	 0.004171 NO	 	 0.000888 NO	 	 0.068359 NO	 	 0.015475 NO	           0.250
 	 27 	 -17735.6695158390 	 7	 	 0.003240 NO	 	 0.000667 NO	 	 0.088681 NO	 	 0.015475 NO	           0.250
 	 28 	 -17735.6696776490 	 7	 	 0.004870 NO	 	 0.000964 NO	 	 0.113726 NO	 	 0.015475 NO	           0.250
 	 29 	 -17735.6697448720 	 10	 	 0.004163 NO	 	 0.000973 NO	 	 0.018743 NO	 	 0.003869 NO	           0.062
 	 30 	 -17735.6699033280 	 11	 	 0.003496 NO	 	 0.000856 NO	 	 0.042033 NO	 	 0.007737 NO	           0.125
 	 31 	 -17735.6700142080 	 11	 	 0.003225 NO	 	 0.000714 NO	 	 0.087670 NO	 	 0.015475 NO	           0.250
 	 32 	 -17735.6702484250 	 12	 	 0.003529 NO	 	 0.000714 NO	 	 0.121202 NO	 	 0.015475 NO	           0.250
xxx 	 33 	 -17735.6702010220 	 13	 	 0.003529 NO	 	 0.000714 NO	 	 0.030329 NO	 	 0.003869 NO	           0.062
xxx 	 34 	 -17735.6702081970 	 17	 	 0.003529 NO	 	 0.000714 NO	 	 0.005798 NO	 	 0.000967 YES	           0.016
 	 35 	 -17735.6702858410 	 14	 	 0.002864 NO	 	 0.000654 NO	 	 0.011328 NO	 	 0.001934 NO	           0.031
# Done!
